Date,Symbols,Close,High,Low,Open,Volume
2020-08-19,MSFT.US,207.79,210.17,207.34,209.58,27881072.0
2020-08-19,TTST.UK,5.5188,5.617,5.5188,5.5384,115474.0
2020-08-20,AMZN,3297.37,3312.62,3238.0,3252.0,3332478.0
2020-08-20,GOOGL,1576.25,1580.17,1534.46,1539.97,1319131.0
2020-08-20,FB,269.01,269.63,261.46,261.5,20299688.0
2020-08-20,TWTR.US,38.96,39.0,38.3,38.62,7745448.0
2020-08-20,MSFT.US,212.63,213.05,207.0,207.63,27229061.0
2020-08-20,TTST.UK,5.5188,5.5974,5.4992,5.5974,8220.0
2020-08-21,AMZN,3284.72,3314.3962,3275.39,3295.0,3575862.0
2020-08-21,GOOGL,1575.57,1591.88,1562.31,1571.8,1742275.0
2020-08-21,FB,267.01,270.49,266.42,268.69,15538615.0
2020-08-21,TWTR.US,39.26,39.39,38.7,38.99,9758567.0
2020-08-21,MSFT.US,211.08,214.28,210.91,211.91,36581943.0
2020-08-21,TTST.UK,5.5188,5.617,5.5188,5.617,5913.0
2020-08-24,AMZN,3307.46,3380.315,3257.5608,3310.15,4666258.0
2020-08-24,GOOGL,1585.15,1608.78,1575.04,1592.47,1281893.0
2020-08-24,FB,271.39,277.2478,268.7701,271.07,23685603.0
2020-08-24,TWTR.US,40.49,40.8,39.64,39.68,20496571.0
2020-08-24,MSFT.US,211.74,213.57,210.5,212.84,25693769.0
2020-08-24,TTST.UK,5.5188,5.617,5.4992,5.5777,49148.0
2020-08-25,AMZN,3346.49,3357.4,3267.0,3294.99,3992842.0
2020-08-25,GOOGL,1605.85,1608.88,1577.88,1580.1,1257463.0
2020-08-25,FB,280.82,283.09,270.2601,272.41,42127240.0
2020-08-25,TWTR.US,40.55,40.699,39.32,40.44,12470520.0
2020-08-25,MSFT.US,214.49,214.63,211.16,211.16,23255145.0
2020-08-25,TTST.UK,5.4795,5.5188,5.3813,5.5188,7651.0
2020-08-26,AMZN,3441.85,3451.7387,3344.5675,3351.11,6508743.0
2020-08-26,GOOGL,1644.13,1652.79,1600.9754,1606.3,2609363.0
2020-08-26,FB,303.91,304.67,284.0,284.0,69015151.0
2020-08-26,TWTR.US,41.08,41.33,40.0,40.55,12532525.0
2020-08-26,MSFT.US,219.13,220.07,215.38,215.9,39964205.0
2020-08-26,TTST.UK,5.4992,5.4992,5.4206,5.4795,18145.0
2020-08-27,AMZN,3400.0,3453.0,3378.0,3450.05,4264795.0
2020-08-27,GOOGL,1628.52,1647.99,1618.8137,1646.61,1567503.0
2020-08-27,FB,293.22,301.23,292.02,300.16,30301309.0
2020-08-27,TWTR.US,40.39,41.25,40.07,40.97,13055043.0
2020-08-27,MSFT.US,224.52,229.05,217.41,220.87,58130754.0
2020-08-27,TTST.UK,5.5777,5.6956,5.5188,5.5384,11224.0
2020-08-28,AMZN,3401.8,3433.3699,3386.5,3423.0,2896978.0
2020-08-28,GOOGL,1639.43,1641.35,1625.605,1629.47,1121195.0
2020-08-28,FB,293.66,297.23,290.98,295.0,17172415.0
2020-08-28,TWTR.US,41.07,41.17,40.42,40.5,8033773.0
2020-08-28,MSFT.US,226.84,228.54,224.52,226.11,26534160.0
2020-08-28,TTST.UK,5.3617,5.617,5.3028,5.617,294854.0
2020-08-31,AMZN,3450.96,3495.0,3405.0,3408.99,4185885.0
2020-08-31,GOOGL,1629.53,1644.5,1625.33,1643.57,1321097.0
2020-08-31,FB,293.2,296.88,291.55,293.95,17345134.0
2020-08-31,TWTR.US,40.58,41.07,40.565,40.99,7468349.0
2020-08-31,MSFT.US,223.47,226.63,222.27,224.94,29038187.0
2020-09-01,AMZN,3499.12,3513.87,3467.0,3489.58,3476407.0
2020-09-01,GOOGL,1655.08,1659.22,1629.53,1632.16,1133766.0
2020-09-01,FB,295.44,301.49,292.71,294.71,17320872.0
2020-09-01,TWTR.US,41.15,41.245,40.14,40.61,10478788.0
2020-09-01,MSFT.US,225.21,225.39,222.39,223.45,26027897.0
2020-09-01,TTST.UK,5.6759,5.6759,5.3224,5.3224,138019.0
2020-09-02,AMZN,3531.45,3552.25,3486.685,3547.0,3931476.0
2020-09-02,GOOGL,1717.39,1726.1022,1660.19,1668.01,2476072.0
2020-09-02,FB,302.5,303.6,293.05,298.88,24341369.0
2020-09-02,TWTR.US,43.67,44.09,41.36,41.52,26800035.0
2020-09-02,MSFT.US,229.55,230.75,225.29,225.9,34393564.0
2020-09-02,TTST.UK,5.7348,5.8134,5.5974,5.6366,50112.0
2020-09-03,AMZN,3368.0,3488.41,3303.0,3485.0,8161113.0
2020-09-03,GOOGL,1629.51,1700.0,1607.71,1699.52,3186287.0
2020-09-03,FB,291.12,297.6,283.63,295.99,32294092.0
2020-09-03,TWTR.US,41.63,43.0,40.96,42.74,18760841.0
2020-09-03,MSFT.US,215.32,227.22,213.01,227.18,58936171.0
2020-09-03,TTST.UK,5.6366,5.7741,5.6366,5.7348,32463.0
2020-09-04,AMZN,3294.62,3381.5,3111.13,3318.0,8781754.0
2020-09-04,GOOGL,1581.21,1634.99,1537.9701,1609.0,2792533.0
2020-09-04,FB,282.73,289.0,271.14,287.25,30333671.0
2020-09-04,TWTR.US,39.87,41.49,38.4301,41.2,17824985.0
2020-09-04,MSFT.US,212.3,216.38,203.32,213.15,60211550.0
2020-09-04,TTST.UK,5.4599,5.5188,5.4599,5.5188,2573.0
2020-09-07,TTST.UK,5.5581,5.5581,5.401,5.4795,11173.0
2020-09-08,AMZN,3149.84,3250.845,3130.0,3144.0,6094205.0
2020-09-08,GOOGL,1523.6,1555.55,1516.5,1525.0,2701586.0
2020-09-08,FB,271.16,279.3,269.42,271.28,24863997.0
2020-09-08,TWTR.US,38.19,39.18,38.1,38.52,16117252.0
2020-09-08,MSFT.US,200.83,208.12,200.37,204.63,53409964.0
2020-09-08,TTST.UK,5.2438,5.4599,5.1456,5.4599,40545.0
2020-09-09,AMZN,3268.61,3303.175,3185.0,3202.99,5188675.0
2020-09-09,GOOGL,1547.23,1558.72,1525.17,1548.9,1962078.0
2020-09-09,FB,273.72,278.48,271.35,275.77,22918769.0
2020-09-09,TWTR.US,39.56,39.81,38.33,38.85,10743999.0
2020-09-09,MSFT.US,209.38,212.89,204.83,205.71,46098138.0
2020-09-09,TTST.UK,5.5384,5.5974,5.1653,5.2242,59264.0
2020-09-10,AMZN,3175.11,3349.89,3170.55,3307.2188,5330741.0
2020-09-10,GOOGL,1526.05,1573.66,1520.0,1550.18,1651194.0
2020-09-10,FB,268.09,279.16,267.0319,275.51,24814669.0
2020-09-10,TWTR.US,38.95,40.4,38.82,39.79,10412334.0
2020-09-10,MSFT.US,203.5,212.79,202.25,211.46,35786910.0
2020-09-10,TTST.UK,5.3813,5.401,5.3617,5.401,34340.0
2020-09-11,AMZN,3116.22,3217.3409,3083.98,3208.69,5093982.0
2020-09-11,GOOGL,1515.76,1538.695,1493.02,1528.15,1535337.0
2020-09-11,FB,266.61,271.39,262.64,270.06,18913883.0
2020-09-11,TWTR.US,38.93,39.49,38.5101,39.24,9885508.0
2020-09-11,MSFT.US,202.17,206.73,199.41,205.32,33928571.0
2020-09-11,TTST.UK,5.342,5.3813,5.2242,5.2635,8908.0
2020-09-14,AMZN,3102.97,3187.39,3096.0,3172.9372,4529596.0
2020-09-14,GOOGL,1508.83,1557.0,1505.11,1531.6471,2133007.0
2020-09-14,FB,266.15,276.64,265.7,270.95,24093830.0
2020-09-14,TWTR.US,38.77,39.588,38.55,39.41,9418354.0
2020-09-14,MSFT.US,203.54,207.29,202.17,202.38,30654497.0
2020-09-14,TTST.UK,5.3028,5.3813,5.2438,5.3028,11677.0
2020-09-15,AMZN,3156.13,3175.02,3108.92,3136.16,4021535.0
2020-09-15,GOOGL,1535.12,1550.99,1522.1,1527.89,1152055.0
2020-09-15,FB,272.42,274.52,269.3,270.67,18478530.0
2020-09-15,TWTR.US,39.09,39.3,38.225,39.19,14104996.0
2020-09-15,MSFT.US,206.87,207.87,205.06,206.52,22024199.0
2020-09-15,TTST.UK,5.342,5.401,5.3028,5.3028,10672.0
2020-09-16,AMZN,3078.1,3187.238,3074.15,3179.99,4531189.0
2020-09-16,GOOGL,1512.09,1554.37,1511.59,1542.48,1107169.0
2020-09-16,FB,263.52,272.44,261.79,267.29,29207594.0
2020-09-16,TWTR.US,39.6,40.9,39.19,39.39,18896608.0
2020-09-16,MSFT.US,203.18,208.74,202.78,208.71,26614457.0
2020-09-16,TTST.UK,5.3813,5.401,5.3813,5.401,198.0
2020-09-17,AMZN,3008.73,3029.432,2972.55,3009.25,6449050.0
2020-09-17,GOOGL,1487.04,1498.66,1462.46,1485.81,2000356.0
2020-09-17,FB,254.82,261.5,250.19,258.28,31281441.0
2020-09-17,TWTR.US,39.35,39.535,38.605,38.85,12753000.0
2020-09-17,MSFT.US,201.06,202.47,198.14,198.23,34323345.0
2020-09-17,TTST.UK,5.3028,5.342,5.1456,5.2635,30985.0
2020-09-18,AMZN,2954.91,3037.8,2905.54,3031.74,8892580.0
2020-09-18,GOOGL,1451.09,1495.2,1431.62,1488.3,3152788.0
2020-09-18,FB,252.53,259.2,250.05,258.405,28130767.0
2020-09-18,TWTR.US,40.15,40.245,38.93,39.36,19492978.0
2020-09-18,MSFT.US,198.57,201.79,194.47,200.97,55732074.0
2020-09-18,TTST.UK,5.2046,5.3224,5.2046,5.3224,38142.0
2020-09-21,AMZN,2960.47,2962.0,2871.0,2906.5,6117925.0
2020-09-21,GOOGL,1430.14,1440.06,1402.68,1431.62,2845405.0
2020-09-21,FB,248.15,249.95,244.13,247.54,24709378.0
2020-09-21,TWTR.US,39.9,40.2,39.215,39.43,13789981.0
2020-09-21,MSFT.US,200.71,200.88,194.6,195.41,40205227.0
2020-09-21,TTST.UK,4.851,5.1456,4.851,5.1456,4084.0
2020-09-22,AMZN,3128.99,3133.99,3000.2,3033.835,6948816.0
2020-09-22,GOOGL,1459.82,1463.97,1429.495,1450.32,1697542.0
2020-09-22,FB,254.75,255.32,248.22,253.31,30293103.0
2020-09-22,TWTR.US,42.73,42.83,40.27,40.37,22379005.0
2020-09-22,MSFT.US,205.53,206.21,200.25,203.19,33824618.0
2020-09-22,TTST.UK,4.8314,4.9296,4.8314,4.9296,16330.0
2020-09-23,AMZN,2999.86,3126.999,2992.3759,3120.43,5652665.0
2020-09-23,GOOGL,1409.39,1453.08,1402.68,1452.09,1886299.0
2020-09-23,FB,249.02,257.9921,248.15,255.26,19641266.0
2020-09-23,TWTR.US,45.33,46.8199,43.7,43.88,64803815.0
2020-09-23,MSFT.US,198.77,206.21,198.21,206.01,31086436.0
2020-09-23,TTST.UK,4.6743,4.7528,4.6645,4.7136,16954.0
2020-09-24,AMZN,3019.79,3069.3,2965.0,2977.79,5529392.0
2020-09-24,GOOGL,1422.86,1437.99,1402.15,1402.68,1727611.0
2020-09-24,FB,249.53,252.24,245.62,246.5,20006750.0
2020-09-24,TWTR.US,43.14,45.07,42.66,44.69,27772770.0
2020-09-24,MSFT.US,201.33,203.7,197.38,198.03,31488808.0
2020-09-24,TTST.UK,4.4975,4.5172,4.4975,4.5172,6100.0
2020-09-25,AMZN,3095.13,3101.54,2999.0,3054.86,4615202.0
2020-09-25,GOOGL,1439.06,1445.94,1407.68,1425.05,1516677.0
2020-09-25,FB,254.82,255.75,246.61,249.4,18351311.0
2020-09-25,TWTR.US,43.84,44.02,42.59,43.21,15456558.0
2020-09-25,MSFT.US,205.93,207.13,200.71,201.69,29707429.0
2020-09-25,TTST.UK,4.5957,4.6055,4.5957,4.5957,7780.0
2020-09-28,AMZN,3174.05,3175.04,3117.1684,3148.85,4224165.0
2020-09-28,GOOGL,1458.66,1472.99,1446.28,1471.99,1539236.0
2020-09-28,FB,256.82,259.6,254.8208,259.4,18826254.0
2020-09-28,TWTR.US,44.15,44.42,43.61,44.4,11672236.0
2020-09-28,MSFT.US,207.53,210.63,206.17,208.97,32298613.0
2020-09-28,TTST.UK,4.7037,4.7136,4.7037,4.7136,5219.0
2020-09-29,AMZN,3144.88,3188.26,3132.54,3175.39,3503398.0
2020-09-29,GOOGL,1466.02,1472.0,1454.0,1463.91,1591112.0
2020-09-29,FB,261.79,263.33,256.9,257.81,20215504.0
2020-09-29,TWTR.US,44.74,45.51,44.29,44.35,13593291.0
2020-09-29,MSFT.US,205.37,208.16,204.94,207.44,24688958.0
2020-09-29,TTST.UK,4.7823,4.7823,4.7823,4.7823,4282.0
2020-09-30,AMZN,3148.73,3212.88,3133.99,3141.14,4896101.0
2020-09-30,GOOGL,1465.6,1486.1975,1455.755,1460.935,2046170.0
2020-09-30,FB,261.9,266.085,260.1,261.98,20142546.0
2020-09-30,TWTR.US,44.5,45.09,43.95,44.62,12923384.0
2020-09-30,MSFT.US,208.42,210.05,204.67,205.84,34139504.0
2020-09-30,TTST.UK,4.7725,4.7725,4.6939,4.7136,38997.0
2020-10-01,AMZN,3221.26,3224.0,3172.0,3208.0,4971922.0
2020-10-01,GOOGL,1487.9,1495.07,1476.8,1483.6608,1644221.0
2020-10-01,FB,266.63,268.33,264.8,265.35,20009801.0
2020-10-01,TWTR.US,46.7,46.72,44.98,45.07,18687023.0
2020-10-01,MSFT.US,210.53,212.04,209.41,211.55,27407624.0
2020-10-01,TTST.UK,4.8216,4.8216,4.8216,4.8216,1.0
2020-10-02,AMZN,3125.0,3195.7965,3123.0,3153.63,5613098.0
2020-10-02,GOOGL,1455.6,1479.03,1447.35,1459.63,1561132.0
2020-10-02,FB,259.94,265.15,259.18,261.21,16367597.0
2020-10-02,TWTR.US,46.12,46.885,45.43,45.54,13496810.0
2020-10-02,MSFT.US,204.32,209.08,203.67,206.11,33459011.0
2020-10-02,TTST.UK,4.7823,4.7823,4.7823,4.7823,41.0
2020-10-05,AMZN,3199.2,3202.53,3140.85,3145.84,3775332.0
2020-10-05,GOOGL,1482.83,1484.7,1460.09,1462.65,1080058.0
2020-10-05,FB,264.65,264.865,260.8401,262.2,12822252.0
2020-10-05,TWTR.US,47.31,47.495,46.12,46.46,11202372.0
2020-10-05,MSFT.US,208.47,208.5,205.11,205.34,21527299.0
2020-10-05,TTST.UK,4.9885,5.0867,4.9885,4.9885,4891.0
2020-10-06,AMZN,3099.96,3182.0,3090.0,3165.0,5086857.0
2020-10-06,GOOGL,1451.02,1484.52,1445.01,1475.5,1304752.0
2020-10-06,FB,258.66,265.69,258.24,261.78,18696917.0
2020-10-06,TWTR.US,45.6,47.87,45.03,47.27,15666552.0
2020-10-06,MSFT.US,204.04,208.27,202.96,206.91,28816274.0
2020-10-06,TTST.UK,4.91,4.9689,4.91,4.9689,2980.0
2020-10-07,AMZN,3195.69,3200.0,3132.385,3135.0,4309439.0
2020-10-07,GOOGL,1459.14,1468.97,1433.23,1459.31,1805448.0
2020-10-07,FB,258.12,260.18,254.82,259.21,23133417.0
2020-10-07,TWTR.US,45.87,46.4,45.74,46.07,19407737.0
2020-10-07,MSFT.US,207.92,208.2,204.85,205.19,25916703.0
2020-10-07,TTST.UK,4.8314,4.8903,4.8216,4.8903,104688.0
2020-10-08,AMZN,3190.55,3233.2944,3174.99,3224.99,3174114.0
2020-10-08,GOOGL,1483.43,1488.0275,1465.45,1465.45,1303802.0
2020-10-08,FB,263.76,264.62,259.1488,259.75,16312762.0
2020-10-08,TWTR.US,46.01,46.62,45.78,46.44,11355529.0
2020-10-08,MSFT.US,208.67,209.28,206.42,208.6,20108676.0
2020-10-08,TTST.UK,4.851,4.9885,4.8216,4.8707,34370.0
2020-10-09,AMZN,3286.65,3288.99,3197.83,3210.0,4907871.0
2020-10-09,GOOGL,1510.45,1511.85,1487.0,1492.86,1648340.0
2020-10-09,FB,264.45,264.75,262.17,264.52,14107803.0
2020-10-09,TWTR.US,45.9,46.4073,45.66,46.4,8285392.0
2020-10-09,MSFT.US,213.86,213.91,209.32,209.32,26700826.0
2020-10-09,TTST.UK,4.8118,4.9296,4.7823,4.9296,42853.0
2020-10-12,AMZN,3442.93,3496.24,3339.55,3349.94,8364198.0
2020-10-12,GOOGL,1564.59,1588.42,1529.3,1538.0,2767164.0
2020-10-12,FB,275.75,280.18,267.87,270.2,31019256.0
2020-10-12,TWTR.US,48.25,48.65,47.41,47.61,24162399.0
2020-10-12,MSFT.US,219.38,221.84,214.83,216.8,40832643.0
2020-10-12,TTST.UK,4.7823,4.91,4.7136,4.7136,54513.0
2020-10-13,AMZN,3443.63,3492.38,3424.217,3467.99,5744697.0
2020-10-13,GOOGL,1567.07,1585.16,1558.63,1577.01,1953609.0
2020-10-13,FB,276.14,279.1,273.39,277.58,18063343.0
2020-10-13,TWTR.US,47.0,48.32,46.99,48.28,9805899.0
2020-10-13,MSFT.US,220.84,223.15,218.41,220.7,29216496.0
2020-10-13,TTST.UK,4.8118,4.8707,4.7921,4.8216,29339.0
2020-10-14,AMZN,3363.71,3464.88,3340.0,3447.0,5828916.0
2020-10-14,GOOGL,1563.44,1583.85,1545.895,1573.31,1659228.0
2020-10-14,FB,271.82,278.75,271.5,277.62,15601154.0
2020-10-14,TWTR.US,45.98,47.7,45.6199,47.49,14455025.0
2020-10-14,MSFT.US,218.84,222.18,217.14,220.98,23666906.0
2020-10-14,TTST.UK,4.9492,5.0082,4.8609,4.8609,1572.0
2020-10-15,AMZN,3338.65,3355.88,3280.0,3292.01,5223448.0
2020-10-15,GOOGL,1555.47,1571.395,1541.1301,1544.5,1561485.0
2020-10-15,FB,266.72,269.04,263.67,267.6,15416064.0
2020-10-15,TWTR.US,46.03,46.085,44.3,45.06,19823809.0
2020-10-15,MSFT.US,217.67,218.34,214.04,215.12,22941663.0
2020-10-15,TTST.UK,4.8903,5.0474,4.8805,5.0474,16517.0
2020-10-16,AMZN,3272.71,3399.6606,3160.0,3363.23,6474353.0
2020-10-16,GOOGL,1567.7,1577.71,1557.66,1561.83,1710325.0
2020-10-16,FB,265.93,271.37,265.3,267.375,16622702.0
2020-10-16,TWTR.US,45.81,46.45,45.053,46.36,13009817.0
2020-10-16,MSFT.US,217.67,220.27,217.33,218.16,26296990.0
2020-10-16,TTST.UK,5.1064,5.2242,5.0474,5.0474,1154.0
2020-10-19,AMZN,3207.21,3329.0,3192.735,3299.61,5223626.0
2020-10-19,GOOGL,1529.95,1583.925,1522.92,1575.93,1486652.0
2020-10-19,FB,261.4,268.55,259.88,265.53,13586955.0
2020-10-19,TWTR.US,45.82,46.3,45.2448,46.05,9870727.0
2020-10-19,MSFT.US,212.27,220.28,211.77,218.4,27879336.0
2020-10-19,TTST.UK,5.1456,5.2438,5.1456,5.2242,2796.0
2020-10-20,AMZN,3217.01,3266.0,3192.01,3222.28,4509678.0
2020-10-20,GOOGL,1551.08,1573.84,1520.5,1523.11,2085915.0
2020-10-20,FB,267.56,269.7,262.88,263.06,18763246.0
2020-10-20,TWTR.US,46.35,46.78,45.46,45.55,9508428.0
2020-10-20,MSFT.US,212.7,215.39,211.15,213.85,22962298.0
2020-10-20,TTST.UK,5.126,5.1849,5.1064,5.1849,5069.0
2020-10-21,AMZN,3184.94,3233.875,3160.0,3212.5,4592736.0
2020-10-21,GOOGL,1585.99,1615.14,1567.135,1569.85,3016053.0
2020-10-21,FB,278.73,283.05,276.37,279.56,28998638.0
2020-10-21,TWTR.US,50.24,50.525,48.85,48.97,30719662.0
2020-10-21,MSFT.US,212.85,214.94,211.18,211.18,22933430.0
2020-10-21,TTST.UK,5.342,5.3813,5.2046,5.3813,11295.0
2020-10-22,AMZN,3176.4,3198.75,3121.94,3189.87,4212005.0
2020-10-22,GOOGL,1606.66,1613.42,1577.48,1585.0,1525773.0
2020-10-22,FB,278.12,282.45,275.04,279.87,16720026.0
2020-10-22,TWTR.US,50.28,50.3401,48.11,50.0,18289013.0
2020-10-22,MSFT.US,212.94,214.08,209.77,211.98,22556548.0
2020-10-22,TTST.UK,5.3617,5.5974,5.3224,5.401,14499.0
2020-10-23,AMZN,3204.4,3205.33,3140.0,3191.0,3466687.0
2020-10-23,GOOGL,1632.98,1634.12,1611.91,1615.05,1527402.0
2020-10-23,FB,284.79,285.24,276.82,278.8024,17535155.0
2020-10-23,TWTR.US,50.44,50.5,48.9417,50.2,14897673.0
2020-10-23,MSFT.US,214.26,214.31,211.22,213.08,19052847.0
2020-10-23,TTST.UK,5.4992,5.6563,5.4992,5.6366,20719.0
2020-10-26,AMZN,3207.04,3282.9799,3153.3,3198.74,5901151.0
2020-10-26,GOOGL,1584.29,1629.58,1567.78,1615.0,1791317.0
2020-10-26,FB,277.11,285.23,274.26,283.16,21322925.0
2020-10-26,TWTR.US,49.0,50.65,48.395,50.0,22803976.0
2020-10-26,MSFT.US,208.17,214.36,206.21,211.9,37452097.0
2020-10-26,TTST.UK,5.2635,5.3224,5.2635,5.3224,316493.0
2020-10-27,AMZN,3286.33,3291.66,3211.3,3224.94,4291047.0
2020-10-27,GOOGL,1598.88,1602.0,1576.99,1588.9319,1295138.0
2020-10-27,FB,283.29,284.51,276.31,278.76,16287249.0
2020-10-27,TWTR.US,51.27,51.51,49.14,49.5,19306244.0
2020-10-27,MSFT.US,211.31,212.72,208.42,209.67,37037087.0
2020-10-27,TTST.UK,5.3617,5.3813,5.342,5.3617,164645.0
2020-10-28,AMZN,3162.78,3264.02,3162.47,3249.3,5588330.0
2020-10-28,GOOGL,1510.8,1553.81,1508.48,1550.01,2258675.0
2020-10-28,FB,267.67,278.79,267.26,278.79,23121808.0
2020-10-28,TWTR.US,48.53,50.0,48.2515,49.6,20168090.0
2020-10-28,MSFT.US,200.85,206.93,200.27,205.78,51665364.0
2020-10-28,TTST.UK,5.1064,5.3224,5.0474,5.3224,96159.0
2020-10-29,AMZN,3211.01,3257.25,3164.0,3201.27,6596529.0
2020-10-29,GOOGL,1556.88,1588.735,1516.55,1517.02,2770343.0
2020-10-29,FB,280.83,283.6,273.78,276.55,32368118.0
2020-10-29,TWTR.US,52.43,52.93,50.57,51.95,55935579.0
2020-10-29,MSFT.US,202.86,205.47,201.51,202.21,31720989.0
2020-10-29,TTST.UK,5.1653,5.1849,5.1064,5.1456,20410.0
2020-10-30,AMZN,3036.15,3167.004,3019.0,3157.75,8396081.0
2020-10-30,GOOGL,1616.11,1681.315,1601.57,1667.44,4996197.0
2020-10-30,FB,263.11,276.7,259.1,274.5,47299002.0
2020-10-30,TWTR.US,41.36,45.18,40.83,44.53,86425061.0
2020-10-30,MSFT.US,200.64,202.43,197.8,201.64,37319442.0
2020-10-30,TTST.UK,5.2046,5.2438,5.1064,5.1849,41525.0
2020-11-02,AMZN,3004.48,3079.705,2950.12,3061.74,7257350.0
2020-11-02,GOOGL,1624.32,1658.24,1614.24,1623.54,2211449.0
2020-11-02,FB,261.36,270.47,257.34,264.6,27165679.0
2020-11-02,TWTR.US,39.47,41.6,38.93,41.15,47323490.0
2020-11-02,MSFT.US,200.5,203.41,198.3,202.43,31125171.0
2020-11-02,TTST.UK,5.1849,5.1849,5.0867,5.126,25330.0
2020-11-03,AMZN,3048.41,3074.9,2980.98,3018.53,4897880.0
2020-11-03,GOOGL,1645.66,1659.0,1612.108,1630.76,1571641.0
2020-11-03,FB,265.3,270.05,260.88,263.16,17961859.0
2020-11-03,TWTR.US,41.73,42.1176,40.03,40.03,33813058.0
2020-11-03,MSFT.US,204.56,206.23,201.26,202.03,27764482.0
2020-11-03,TTST.UK,5.1849,5.2635,5.1849,5.2635,6315.0
2020-11-04,AMZN,3241.16,3244.85,3139.73,3159.99,6839041.0
2020-11-04,GOOGL,1745.85,1770.03,1703.0,1705.5803,3567149.0
2020-11-04,FB,287.38,288.94,278.62,281.0,35364424.0
2020-11-04,TWTR.US,42.76,42.93,40.81,42.23,34716981.0
2020-11-04,MSFT.US,214.41,216.34,210.48,212.07,42700031.0
2020-11-04,TTST.UK,5.3224,5.3224,5.1653,5.1653,2088.0
2020-11-05,AMZN,3322.0,3366.8,3288.88,3319.97,5789285.0
2020-11-05,GOOGL,1762.5,1791.818,1741.03,1770.45,1987907.0
2020-11-05,FB,294.68,297.38,288.95,291.8965,23823633.0
2020-11-05,TWTR.US,43.71,44.038,42.48,43.51,19693614.0
2020-11-05,MSFT.US,221.27,222.08,219.13,220.02,36411208.0
2020-11-05,TTST.UK,5.617,5.617,5.4402,5.4402,3355.0
2020-11-06,AMZN,3311.37,3322.0,3232.0,3304.64,4647330.0
2020-11-06,GOOGL,1759.73,1768.495,1736.68,1751.34,1431084.0
2020-11-06,FB,293.41,294.6,288.06,293.95,13890974.0
2020-11-06,TWTR.US,43.12,44.19,42.82,43.51,17096928.0
2020-11-06,MSFT.US,221.7,222.32,216.05,220.24,25463423.0
2020-11-06,TTST.UK,5.5581,5.5581,5.5384,5.5581,7330.0
2020-11-09,AMZN,3143.74,3289.0,3112.1057,3231.03,7190406.0
2020-11-09,GOOGL,1761.42,1816.89,1757.545,1795.98,2672024.0
2020-11-09,FB,278.77,292.58,278.53,289.87,25117650.0
2020-11-09,TWTR.US,43.19,45.18,43.11,43.96,21244729.0
2020-11-09,MSFT.US,216.41,226.05,215.9,222.4,44802319.0
2020-11-09,TTST.UK,5.7741,5.9902,5.617,5.617,8004.0
2020-11-10,AMZN,3035.02,3114.0,3019.4828,3095.02,6590956.0
2020-11-10,GOOGL,1737.72,1759.38,1716.12,1729.77,2151058.0
2020-11-10,FB,272.43,274.0,264.0,273.1,29067691.0
2020-11-10,TWTR.US,42.41,43.97,41.61,43.36,14129206.0
2020-11-10,MSFT.US,209.1,214.52,207.81,212.55,44449278.0
2020-11-10,TTST.UK,5.7545,5.7545,5.4992,5.5581,7929.0
2020-11-11,AMZN,3137.39,3139.145,3050.0,3061.78,4366923.0
2020-11-11,GOOGL,1747.23,1762.9,1743.06,1748.4,1591906.0
2020-11-11,FB,276.48,278.4,272.48,273.47,14956950.0
2020-11-11,TWTR.US,43.63,43.73,42.86,42.97,11060756.0
2020-11-11,MSFT.US,214.57,216.06,210.27,210.46,29710937.0
2020-11-11,TTST.UK,6.1276,6.2258,5.9705,5.9705,8010.0
2020-11-12,AMZN,3110.28,3175.88,3086.05,3159.95,4371208.0
2020-11-12,GOOGL,1742.82,1764.98,1737.97,1742.0,1324363.0
2020-11-12,FB,275.08,279.75,274.43,277.18,12914206.0
2020-11-12,TWTR.US,42.81,44.15,42.68,43.3,9111416.0
2020-11-12,MSFT.US,213.49,217.12,212.51,215.23,21814465.0
2020-11-12,TTST.UK,6.0884,6.108,6.0294,6.0294,12048.0
2020-11-13,AMZN,3128.81,3141.7227,3085.39,3122.0,3762587.0
2020-11-13,GOOGL,1772.26,1777.13,1735.98,1748.0,1487877.0
2020-11-13,FB,276.95,277.76,273.1,277.72,10400101.0
2020-11-13,TWTR.US,43.48,43.53,42.415,43.25,8128413.0
2020-11-13,MSFT.US,214.53,215.44,212.21,214.39,18801259.0
2020-11-13,TTST.UK,6.6186,6.6383,6.0294,6.0687,36127.0
2020-11-16,AMZN,3131.06,3142.7,3072.685,3093.2,3808676.0
2020-11-16,GOOGL,1774.03,1794.34,1761.33,1764.14,1273393.0
2020-11-16,FB,278.96,279.41,274.63,275.05,12970352.0
2020-11-16,TWTR.US,42.73,43.64,42.43,43.5,14275425.0
2020-11-16,MSFT.US,215.25,215.76,212.57,212.92,25182316.0
2020-11-16,TTST.UK,6.4222,6.4812,6.383,6.4812,8014.0
2020-11-17,AMZN,3135.66,3189.25,3135.26,3183.5445,3444735.0
2020-11-17,GOOGL,1761.66,1777.14,1759.49,1767.86,1066034.0
2020-11-17,FB,275.0,277.68,273.29,277.68,15040297.0
2020-11-17,TWTR.US,42.85,43.43,42.36,42.36,11288799.0
2020-11-17,MSFT.US,212.51,215.7,212.13,214.13,24375751.0
2020-11-17,TTST.UK,6.7954,6.9329,6.6972,6.7758,9478.0
